Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
seclogon,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\seclogon.dll,-7000",None,"@%SystemRoot%\system32\seclogon.dll,-7001",Manual,Win32ShareProcess,2022-05-07 05:25:13.6559033,2022-05-07 05:25:13.6559033,,%windir%\system32\svchost.exe -k netsvcs -p,%windir%\system32\seclogon.dll,SeTcbPrivilege SeRestorePrivilege SeBackupPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeImpersonatePrivilege
SecurityHealthService,ROOT\ControlSet001\Services,"@%systemroot%\system32\SecurityHealthAgent.dll,-1001",None,"@%systemroot%\system32\SecurityHealthAgent.dll,-1002",Manual,Win32OwnProcess,2025-03-10 04:54:50.0125669,,,%SystemRoot%\system32\SecurityHealthService.exe,,SeImpersonatePrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeChangeNotifyPrivilege SeSecurityPrivilege SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeSystemEnvironmentPrivilege SeShutdownPrivilege
SEMgrSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\SEMgrSvc.dll,-1002",None,"@%SystemRoot%\System32\SEMgrSvc.dll,-1001",Manual,Win32OwnProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6559033,,%SystemRoot%\system32\svchost.exe -k LocalService -p,%SystemRoot%\system32\SEMgrSvc.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
SENS,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Sens.dll,-201",None,"@%SystemRoot%\system32\Sens.dll,-200",Automatic,Win32ShareProcess,2022-05-07 05:25:13.6559033,2022-05-07 05:25:13.6559033,ProfSvc_Group,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\sens.dll,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege
Sense,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender Advanced Threat Protection\MsSense.exe,-1002",None,"@%ProgramFiles%\Windows Defender Advanced Threat Protection\MsSense.exe,-1001",Manual,Win32OwnProcess,2022-05-07 07:39:43.6562287,,,"""%ProgramFiles%\Windows Defender Advanced Threat Protection\MsSense.exe""",,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePagefilePrivilege SeCreatePermanentPrivilege SeDebugPrivilege SeImpersonatePrivilege SeIncreaseBasePriorityPrivilege SeLoadDriverPrivilege SeLockMemoryPrivilege SeProfileSingleProcessPrivilege SeTcbPrivilege SeSecurityPrivilege SeRestorePrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeBackupPrivilege SeCreateSymbolicLinkPrivilege SeDelegateSessionUserImpersonatePrivilege SeIncreaseWorkingSetPrivilege SeManageVolumePrivilege SeShutdownPrivilege SeSystemEnvironmentPrivilege SeSystemProfilePrivilege SeSystemtimePrivilege SeTakeOwnershipPrivilege SeTimeZonePrivilege SeUndockPrivilege
SensorDataService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\SensorDataService.exe,-102",None,"@%SystemRoot%\system32\SensorDataService.exe,-101",Manual,Win32OwnProcess,2022-05-07 05:26:02.7842801,,,%SystemRoot%\System32\SensorDataService.exe,,
SensorService,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\sensorservice.dll,-1001",None,"@%SystemRoot%\System32\sensorservice.dll,-1000",Manual,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6559033,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\system32\SensorService.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeShutdownPrivilege
SensrSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\sensrsvc.dll,-1001",None,"@%SystemRoot%\System32\sensrsvc.dll,-1000",Manual,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6559033,,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,%SystemRoot%\system32\sensrsvc.dll,SeChangeNotifyPrivilege
SerCx,ROOT\ControlSet001\Services,,None,Serial UART Support Library,Manual,KernelDriver,2022-05-07 05:25:13.6559033,,,system32\drivers\SerCx.sys,,
SerCx2,ROOT\ControlSet001\Services,,None,Serial UART Support Library,Manual,KernelDriver,2022-05-07 05:25:13.6559033,,,system32\drivers\SerCx2.sys,,
Serenum,ROOT\ControlSet001\Services,,None,"@msports.inf,%Serenum.SVCDESC%;Serenum Filter Driver",Manual,KernelDriver,2022-05-07 05:24:24.5121250,,PNP Filter,\SystemRoot\System32\drivers\serenum.sys,,
Serial,ROOT\ControlSet001\Services,,None,"@msports.inf,%Serial.SVCDESC%;Serial port driver",Manual,KernelDriver,2022-05-07 05:24:24.5121250,,Extended base,\SystemRoot\System32\drivers\serial.sys,,
sermouse,ROOT\ControlSet001\Services,,None,"@msmouse.inf,%sermouse.SvcDesc%;Serial Mouse Driver",Manual,KernelDriver,2022-05-07 05:24:28.3874426,,Pointer Port,\SystemRoot\System32\drivers\sermouse.sys,,
SessionEnv,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\SessEnv.dll,-1027",None,"@%SystemRoot%\System32\SessEnv.dll,-1026",Manual,Win32ShareProcess,2022-05-07 05:25:13.6559033,2022-05-07 05:25:13.6559033,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,%SystemRoot%\system32\sessenv.dll,SeBackupPrivilege SeRestorePrivilege SeTakeOwnershipPrivilege SeImpersonatePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeManageVolumePrivilege SeCreateSymbolicLinkPrivilege SeShutdownPrivilege
sfloppy,ROOT\ControlSet001\Services,,None,"@flpydisk.inf,%sfloppy_devdesc%;High-Capacity Floppy Disk Drive",Manual,KernelDriver,2022-05-07 05:24:22.3556778,,,\SystemRoot\System32\drivers\sfloppy.sys,,
SgrmAgent,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\Drivers\SgrmAgent.sys,-1002",None,"@%SystemRoot%\System32\Drivers\SgrmAgent.sys,-1001",Disabled,KernelDriver,2023-10-01 06:56:02.9038757,,,system32\drivers\SgrmAgent.sys,,
SgrmBroker,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\Sgrm\SgrmBroker.exe,-101",None,"@%SystemRoot%\System32\Sgrm\SgrmBroker.exe,-100",Disabled,Win32OwnProcess,2023-10-01 06:56:02.9038757,,,%SystemRoot%\system32\Sgrm\SgrmBroker.exe,,SeImpersonatePrivilege
SharedAccess,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\ipnathlp.dll,-107",None,"@%SystemRoot%\system32\ipnathlp.dll,-106",Manual,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6402894,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\ipnathlp.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege SeTakeOwnershipPrivilege
SharedRealitySvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\SharedRealitySvc.dll,-101",None,"@%SystemRoot%\system32\SharedRealitySvc.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:25:13.6402894,2022-05-07 05:25:13.6402894,,%SystemRoot%\system32\svchost.exe -k LocalService -p,%SystemRoot%\System32\SharedRealitySvc.dll,SeImpersonatePrivilege
ShellHWDetection,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\shsvcs.dll,-12289",None,"@%SystemRoot%\System32\shsvcs.dll,-12288",Automatic,Win32ShareProcess,2022-05-07 05:25:13.6402894,2022-05-07 05:25:13.6402894,ShellSvcGroup,%SystemRoot%\System32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\shsvcs.dll,SeImpersonatePrivilege SeSystemEnvironmentPrivilege
shpamsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\Windows.SharedPC.AccountManager.dll,-101",None,"@%SystemRoot%\System32\Windows.SharedPC.AccountManager.dll,-100",Disabled,Win32ShareProcess,2022-05-07 05:25:13.6402894,2022-05-07 05:25:13.6402894,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,%systemroot%\system32\Windows.SharedPC.AccountManager.dll,SeImpersonatePrivilege SeTcbPrivilege SeTakeOwnershipPrivilege
SiSRaid2,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:20.2929590,SCSI Miniport,System32\drivers\SiSRaid2.sys,,
SiSRaid4,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:20.3241983,SCSI Miniport,System32\drivers\sisraid4.sys,,
SmartSAMD,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:20.3554606,SCSI Miniport,System32\drivers\SmartSAMD.sys,,
smbdirect,ROOT\ControlSet001\Services,,None,,Manual,FileSystemDriver,2022-05-07 07:39:43.6562287,,Network,System32\DRIVERS\smbdirect.sys,,
smphost,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\smphost.dll,-101",None,"@%SystemRoot%\System32\smphost.dll,-102",Manual,Win32OwnProcess,2022-05-07 05:25:13.6402894,2022-05-07 05:25:13.6402894,,%SystemRoot%\System32\svchost.exe -k smphost,%Systemroot%\System32\smphost.dll,
SmsRouter,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\SmsRouterSvc.dll,-10002",None,"@%SystemRoot%\System32\SmsRouterSvc.dll,-10001",Manual,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6402894,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,%SystemRoot%\system32\SmsRouterSvc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege
SMSvcHost 4.0.0.0,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2025-02-04 08:37:26.4538796,,,,,
SNMPTrap,ROOT\ControlSet001\Services,"@firewallapi.dll,-50324",None,"@firewallapi.dll,-50323",Manual,Win32OwnProcess,2022-05-07 05:25:13.6402894,,,%SystemRoot%\System32\snmptrap.exe,,SeChangeNotifyPrivilege
spaceparser,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\spaceparser.sys,-1000",None,"@%systemroot%\system32\drivers\spaceparser.sys,-1001",Manual,KernelDriver,2022-05-07 05:25:13.6402894,,Hyper-V Parsers,system32\drivers\spaceparser.sys,,
spaceport,ROOT\ControlSet001\Services,,None,"@spaceport.inf,%Spaceport_ServiceDesc%;Storage Spaces Driver",Boot,KernelDriver,2025-03-10 04:54:15.9843377,2025-02-05 00:08:51.6707732,System Bus Extender,System32\drivers\spaceport.sys,,
SpatialGraphFilter,ROOT\ControlSet001\Services,,None,Holographic Spatial Graph Filter,Manual,KernelDriver,2022-05-07 07:39:43.6562287,,PnP Filter,System32\drivers\SpatialGraphFilter.sys,,
SpbCx,ROOT\ControlSet001\Services,,None,Simple Peripheral Bus Support Library,Manual,KernelDriver,2022-05-07 05:25:13.6402894,,,system32\drivers\SpbCx.sys,,
spectrum,ROOT\ControlSet001\Services,"@%systemroot%\system32\spectrum.exe,-102",None,"@%systemroot%\system32\spectrum.exe,-101",Manual,Win32OwnProcess,2025-02-05 00:08:28.8596646,,,%systemroot%\system32\spectrum.exe,,
Spooler,ROOT\ControlSet001\Services,"@%systemroot%\system32\spoolsv.exe,-2",None,"@%systemroot%\system32\spoolsv.exe,-1",Automatic,"Win32OwnProcess, InteractiveProcess",2022-05-07 05:25:13.6402894,,SpoolerGroup,%SystemRoot%\System32\spoolsv.exe,,SeTcbPrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeAssignPrimaryTokenPrivilege SeLoadDriverPrivilege
sppsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\sppsvc.exe,-100",None,"@%SystemRoot%\system32\sppsvc.exe,-101",Automatic,Win32OwnProcess,2022-05-07 05:26:02.7842801,,,%SystemRoot%\system32\sppsvc.exe,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
srv2,ROOT\ControlSet001\Services,"@%systemroot%\system32\srvsvc.dll,-105",None,"@%systemroot%\system32\srvsvc.dll,-104",Manual,FileSystemDriver,2022-05-07 05:25:13.6402894,,Network,System32\DRIVERS\srv2.sys,,
srvnet,ROOT\ControlSet001\Services,,None,,Manual,FileSystemDriver,2025-02-05 00:09:01.9058719,2025-03-10 04:54:22.9107640,Network,System32\DRIVERS\srvnet.sys,,
SSDPSRV,ROOT\ControlSet001\Services,"@%systemroot%\system32\ssdpsrv.dll,-101",None,"@%systemroot%\system32\ssdpsrv.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:25:13.6402894,2022-05-07 05:25:13.6402894,,%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,%SystemRoot%\System32\ssdpsrv.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
ssh-agent,ROOT\ControlSet001\Services,Agent to hold private keys used for public key authentication.,None,OpenSSH Authentication Agent,Disabled,Win32OwnProcess,2025-03-09 06:15:17.3096015,,,%SystemRoot%\System32\OpenSSH\ssh-agent.exe,,SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege SeImpersonatePrivilege
SstpSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\sstpsvc.dll,-201",None,"@%SystemRoot%\system32\sstpsvc.dll,-200",Manual,Win32ShareProcess,2022-05-07 05:25:13.6246602,2022-05-07 05:25:13.6402894,,%SystemRoot%\system32\svchost.exe -k LocalService -p,%SystemRoot%\system32\sstpsvc.dll,SeChangeNotifyPrivilege SeImpersonatePrivilege
StateRepository,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\windows.staterepository.dll,-2",None,"@%SystemRoot%\system32\windows.staterepository.dll,-1",Automatic,Win32ShareProcess,2022-05-07 05:25:13.6246602,2022-05-07 05:25:13.6246602,,%SystemRoot%\system32\svchost.exe -k appmodel -p,%SystemRoot%\system32\windows.staterepository.dll,SeTcbPrivilege SeIncreaseBasePriorityPrivilege SeCreatePermanentPrivilege SeSecurityPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeTakeOwnershipPrivilege SeBackupPrivilege
stexstor,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-02-05 00:08:53.9876629,2022-05-07 05:24:20.3711000,SCSI Miniport,System32\drivers\stexstor.sys,,
StiSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wiaservc.dll,-10",None,"@%SystemRoot%\system32\wiaservc.dll,-9",Manual,Win32OwnProcess,2022-05-07 05:25:13.6246602,2022-05-07 05:25:13.6246602,,%SystemRoot%\system32\svchost.exe -k imgsvc,%SystemRoot%\System32\wiaservc.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
storahci,ROOT\ControlSet001\Services,,None,"@mshdc.inf,%storahci_ServiceDescription%;Microsoft Standard SATA AHCI Driver",Boot,KernelDriver,2025-03-10 04:54:17.8667996,2025-03-09 06:15:17.3096015,SCSI Miniport,System32\drivers\storahci.sys,,
storflt,ROOT\ControlSet001\Services,,None,"@wstorflt.inf,%service_desc%;Microsoft Hyper-V Storage Accelerator",Boot,KernelDriver,2025-02-05 00:08:53.9876629,2025-02-05 00:08:53.7841673,Extended Base,System32\drivers\vmstorfl.sys,,
stornvme,ROOT\ControlSet001\Services,,None,"@stornvme.inf,%StorNVMe_ServiceDesc%;Microsoft Standard NVM Express Driver",Boot,KernelDriver,2025-03-10 04:54:17.2813946,2025-03-09 06:15:17.3096015,SCSI Miniport,System32\drivers\stornvme.sys,,
storqosflt,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\storqosflt.sys,-102",None,"@%SystemRoot%\System32\drivers\storqosflt.sys,-101",Automatic,FileSystemDriver,2022-05-07 05:25:13.6246602,,FSFilter Quota Management,system32\drivers\storqosflt.sys,,
StorSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\StorSvc.dll,-101",None,"@%SystemRoot%\System32\StorSvc.dll,-100",Automatic,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6246602,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\system32\storsvc.dll,SeTcbPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeSystemEnvironmentPrivilege SeManageVolumePrivilege
storufs,ROOT\ControlSet001\Services,,None,"@storufs.inf,%UfsServiceDesc%;Microsoft Universal Flash Storage (UFS) Driver",Boot,KernelDriver,2025-03-09 06:15:49.0229709,2025-03-09 06:15:17.3096015,,System32\drivers\storufs.sys,,
storvsc,ROOT\ControlSet001\Services,,None,,Boot,KernelDriver,2025-03-09 06:15:49.0229709,2025-03-09 06:15:17.3096015,Base,System32\drivers\storvsc.sys,,
svsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\svsvc.dll,-102",None,"@%SystemRoot%\system32\svsvc.dll,-101",Manual,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6246602,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\system32\svsvc.dll,SeManageVolumePrivilege
swenum,ROOT\ControlSet001\Services,,None,"@swenum.inf,%SWENUM.SVCDESC%;Software Bus Driver",Manual,KernelDriver,2025-03-10 04:54:15.9843377,,Extended Base,\SystemRoot\System32\DriverStore\FileRepository\swenum.inf_amd64_d84a235075a8ff73\swenum.sys,,
swprv,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\swprv.dll,-102",None,"@%SystemRoot%\System32\swprv.dll,-103",Manual,Win32OwnProcess,2022-05-07 05:25:13.6246602,2022-05-07 05:25:13.6246602,,%SystemRoot%\System32\svchost.exe -k swprv,%Systemroot%\System32\swprv.dll,SeBackupPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege SeManageVolumePrivilege SeRestorePrivilege SeIncreaseBasePriorityPrivilege SeTcbPrivilege
SysMain,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\sysmain.dll,-1001",None,"@%SystemRoot%\system32\sysmain.dll,-1000",Automatic,Win32ShareProcess,2022-05-07 05:25:13.6246602,2022-05-07 05:25:13.6246602,profsvc_group,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,%systemroot%\system32\sysmain.dll,SeTcbPrivilege SeProfileSingleProcessPrivilege SeTakeOwnershipPrivilege SeDebugPrivilege SeIncreaseBasePriorityPrivilege SeLockMemoryPrivilege
SystemEventsBroker,ROOT\ControlSet001\Services,"@%windir%\system32\SystemEventsBrokerServer.dll,-1002",None,"@%windir%\system32\SystemEventsBrokerServer.dll,-1001",Automatic,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6246602,,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,%SystemRoot%\System32\SystemEventsBrokerServer.dll,SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege SeCreatePermanentPrivilege
TapiSrv,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\tapisrv.dll,-10101",None,"@%SystemRoot%\system32\tapisrv.dll,-10100",Manual,Win32ShareProcess,2022-05-07 05:25:13.6090309,2022-05-07 05:25:13.6090309,,%SystemRoot%\System32\svchost.exe -k NetworkService -p,%SystemRoot%\System32\tapisrv.dll,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege
Tcpip,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\tcpipcfg.dll,-50003",None,"@%SystemRoot%\system32\drivers\tcpip.sys,-10001",Boot,KernelDriver,2025-02-05 00:08:53.7841673,2025-03-10 01:35:19.8185856,PNP_TDI,System32\drivers\tcpip.sys,,
Tcpip6,ROOT\ControlSet001\Services,"@todo.dll,-100;Microsoft IPv6 Protocol Driver",None,"@todo.dll,-100;Microsoft IPv6 Protocol Driver",Manual,KernelDriver,2025-02-05 00:08:53.7841673,2025-02-05 00:09:13.4767046,,System32\drivers\tcpip.sys,,
TCPIP6TUNNEL,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2025-02-05 00:08:53.7841673,,,,,
tcpipreg,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\tcpipreg.sys,-10111",None,"@%SystemRoot%\System32\drivers\tcpipreg.sys,-10110,",Automatic,KernelDriver,2022-05-07 05:25:13.6090309,,,System32\drivers\tcpipreg.sys,,
TCPIPTUNNEL,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2025-02-05 00:08:53.7841673,,,,,
tdx,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\tcpipcfg.dll,-50004",None,"@%SystemRoot%\system32\tcpipcfg.dll,-50004",System,KernelDriver,2022-05-07 05:25:13.6090309,,PNP_TDI,\SystemRoot\system32\DRIVERS\tdx.sys,,
terminpt,ROOT\ControlSet001\Services,,None,"@termkbd.inf,%TermInpt.SVCDESC%;Microsoft Remote Desktop Input Driver",Manual,KernelDriver,2022-05-07 05:24:31.7783065,,Extended Base,\SystemRoot\System32\drivers\terminpt.sys,,
TermService,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\termsrv.dll,-267",None,"@%SystemRoot%\System32\termsrv.dll,-268",Manual,Win32ShareProcess,2022-05-07 05:25:13.6090309,2022-05-07 05:25:13.6090309,,%SystemRoot%\System32\svchost.exe -k NetworkService,%SystemRoot%\System32\termsrv.dll,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege
TextInputManagementService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\TabSvc.dll,-101",None,"@%SystemRoot%\system32\TabSvc.dll,-100",Automatic,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6090309,PlugPlay,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,%SystemRoot%\System32\TabSvc.dll,SeTcbPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeCreateGlobalPrivilege
Themes,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\themeservice.dll,-8193",None,"@%SystemRoot%\System32\themeservice.dll,-8192",Automatic,Win32ShareProcess,2022-05-07 05:25:13.6090309,2022-05-07 05:25:13.6090309,ProfSvc_Group,%SystemRoot%\System32\svchost.exe -k netsvcs -p,%SystemRoot%\system32\themeservice.dll,SeAssignPrimaryTokenPrivilege SeDebugPrivilege SeImpersonatePrivilege
TieringEngineService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\TieringEngineService.exe,-701",None,"@%SystemRoot%\system32\TieringEngineService.exe,-702",Manual,Win32OwnProcess,2022-05-07 05:25:13.6090309,,,%SystemRoot%\system32\TieringEngineService.exe,,
TimeBrokerSvc,ROOT\ControlSet001\Services,"@%windir%\system32\TimeBrokerServer.dll,-1002",None,"@%windir%\system32\TimeBrokerServer.dll,-1001",Manual,Win32ShareProcess,2022-05-07 05:26:02.7842801,2022-05-07 05:25:13.6090309,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,%SystemRoot%\System32\TimeBrokerServer.dll,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
TokenBroker,ROOT\ControlSet001\Services,"@%systemroot%\system32\tokenbroker.dll,-101",None,"@%systemroot%\system32\tokenbroker.dll,-100",Manual,Win32ShareProcess,2022-05-07 05:25:13.6090309,2022-05-07 05:25:13.6090309,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,%SystemRoot%\System32\TokenBroker.dll,SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeDebugPrivilege SeImpersonatePrivilege
TPM,ROOT\ControlSet001\Services,"@tpm.inf,%TPMDesc%;TPM Driver",None,"@tpm.inf,%TPM%;TPM",Manual,KernelDriver,2025-03-10 04:54:17.8982685,2025-03-09 06:15:17.3096015,Boot Bus Extender,\SystemRoot\System32\drivers\tpm.sys,,
