HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-03-09 06:26:52.2474923,"Last start: 2025-03-09 09:34:18.2068924, Last stop: 2025-03-09 09:39:18.3031476",Path: \Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-01 00:09:01.8589561,"Last start: 2025-03-09 06:28:11.6764258, Last stop: 2025-03-09 06:28:11.9418239",Path: \Microsoft\Windows\Registry\RegIdleBackup,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.8746238,"Last start: , Last stop: ",Path: \Microsoft\Windows\Input\InputSettingsRestoreDataAvailable,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:14.4350577,"Last start: 2025-03-09 05:59:23.6711251, Last stop: 2025-03-09 05:59:23.7498827",Path: \MicrosoftEdgeUpdateTaskMachineUA,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.8746238,"Last start: 2025-03-10 01:35:14.6742136, Last stop: 2025-03-10 01:35:18.1014416",Path: \Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.8746238,"Last start: , Last stop: ",Path: \Microsoft\Windows\WCM\WiFiTask,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.6242219,"Last start: 2025-03-09 11:55:30.0922488, Last stop: 2025-02-04 08:54:12.9033323",Path: \Microsoft\Windows\LanguageComponentsInstaller\Installation,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.8746238,"Last start: , Last stop: ",Path: \Microsoft\Windows\Location\Notifications,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-03-09 06:16:11.9774806,"Last start: , Last stop: ",Path: \Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.8746238,"Last start: , Last stop: ",Path: \Microsoft\Windows\NlaSvc\WiFiTask,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.8897752,"Last start: 2025-02-04 08:24:19.0503803, Last stop: ",Path: \Microsoft\Windows\CloudExperienceHost\CreateObjectTask,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.8897752,"Last start: , Last stop: ",Path: \Microsoft\Windows\UNP\RunUpdateNotificationMgr,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.8897752,"Last start: , Last stop: ",Path: \Microsoft\Windows\BitLocker\BitLocker MDM policy Refresh,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-03-09 06:16:11.8994260,"Last start: 2025-03-09 11:45:30.0904625, Last stop: 2025-03-09 11:45:30.1376110",Path: \Microsoft\Windows\PushToInstall\LoginCheck,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.9058719,"Last start: 2025-03-10 01:35:22.5281924, Last stop: 2025-03-10 01:35:22.5437114",Path: \Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.9058719,"Last start: , Last stop: ",Path: \Microsoft\Windows\Shell\FamilySafetyRefreshTask,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.5772550,"Last start: , Last stop: ",Path: \Microsoft\Windows\Management\Provisioning\Retry,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.9058719,"Last start: 2025-03-10 01:39:45.5747443, Last stop: 2025-03-10 01:39:47.9430659",Path: \Microsoft\Windows\ApplicationData\DsSvcCleanup,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2024921,"Last start: , Last stop: ",Path: \Microsoft\Windows\NetTrace\GatherNetworkInfo,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2024921,"Last start: 2025-03-10 01:39:45.9652873, Last stop: 2025-03-10 01:39:46.4840456",Path: \Microsoft\Windows\Shell\ThemesSyncedImageDownload,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2024921,"Last start: , Last stop: ",Path: \Microsoft\Windows\WOF\WIM-Hash-Management,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-03-09 06:16:11.9614195,"Last start: 2025-03-09 06:27:11.4927756, Last stop: 2025-03-09 06:27:12.7283811",Path: \Microsoft\Windows\Flighting\FeatureConfig\UsageDataReporting,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.7495277,"Last start: 2025-03-09 11:40:29.5949145, Last stop: 2025-03-09 11:33:12.9934680",Path: \Microsoft\Windows\Wininet\CacheTask,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2024921,"Last start: , Last stop: ",Path: \Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2179306,"Last start: , Last stop: ",Path: \Microsoft\Windows\Chkdsk\SyspartRepair,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2179306,"Last start: 2025-03-10 01:39:45.6061924, Last stop: 2025-03-10 01:39:48.9313136",Path: \Microsoft\Windows\MUI\LPRemove,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2335997,"Last start: 2025-03-09 06:17:17.8990156, Last stop: 2025-03-09 06:18:18.2792954",Path: \Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-03-09 06:16:11.6648671,"Last start: 2025-03-10 01:35:15.6073201, Last stop: 2025-03-10 01:35:16.9820714",Path: \Microsoft\Windows\InstallService\ScanForUpdates,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-04 08:11:12.4331136,"Last start: , Last stop: ",Path: \Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2335997,"Last start: , Last stop: ",Path: \Microsoft\Windows\Storage Tiers Management\Storage Tiers Management Initialization,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2335997,"Last start: 2025-03-10 01:39:46.1373291, Last stop: 2025-03-10 01:39:47.6594707",Path: \Microsoft\Windows\Security\Pwdless\IntelligentPwdlessTask,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.7650599,"Last start: 2025-03-09 11:41:00.3348741, Last stop: 2025-03-09 11:41:06.4689030",Path: \Microsoft\Windows\International\Synchronize Language Settings,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:02.2491659,"Last start: , Last stop: ",Path: \Microsoft\Windows\DeviceDirectoryClient\HandleWnsCommand,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-24 06:16:11.5709433,"Last start: 2025-03-09 06:27:11.4927756, Last stop: 2025-03-09 06:27:11.7269860",Path: \Microsoft\Windows\PI\Sqm-Tasks,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.7650599,"Last start: 2025-03-09 13:40:29.3200795, Last stop: 2025-03-09 13:40:29.3664767",Path: \Microsoft\Windows\LanguageComponentsInstaller\ReconcileLanguageResources,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-02-05 00:09:01.5772550,"Last start: , Last stop: ",Path: \Microsoft\Windows\SpacePort\SpaceManagerTask,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\OfflineFiles\C\Windows\System32\config\SOFTWARE,Software,Scheduled Tasks (TaskCache),Autoruns,ROOT\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tasks,,(plugin),Created on: 2025-03-09 06:16:11.5398372,"Last start: 2025-03-09 11:40:32.8764100, Last stop: 2025-03-09 11:40:41.4320511",Path: \Microsoft\Windows\TPM\Tpm-Maintenance,Displays Scheduled Tasks and their last start/stop time,False,False,2025-03-09 06:26:52.2791660,C:\Users\hans\Downloads\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-09_21-58-44\SOFTWARE\20250310045846\20250310045846_TaskCache__SOFTWARE.csv
